precursor_name,cnt,formula,smiles,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,HOMO_character,HOMO_element,HOMO_energy,LUMO_character,LUMO_element,LUMO_energy,gap_AO,avg anion electron affinity,minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference
CuCl,27,CuCl2,[Cu+2].[Cl-].[Cl-],17.0,29.0,12.0,21.0,5.333333333333333,17.0,64.0,94.0,30.0,84.0,13.333333333333334,94.0,35.453,63.546,28.092999999999996,44.81733333333333,12.485777777777775,35.453,171.6,1357.77,1186.17,566.99,527.1866666666666,171.6,11.0,17.0,6.0,15.0,2.6666666666666665,17.0,3.0,4.0,1.0,3.3333333333333335,0.4444444444444445,3.0,102.0,132.0,30.0,112.0,13.333333333333334,102.0,1.9,3.16,1.2600000000000002,2.74,0.56,3.16,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,4.0,8.333333333333334,1.777777777777778,7.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,11.07,24.4975,13.427499999999998,20.021666666666665,5.967777777777777,24.4975,0.0,2.493,2.493,1.662,1.1079999999999999,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,117.66666666666667,71.55555555555556,64.0,d,Cu,-0.202272,d,Cu,-0.202272,0.0,-349000.0,1.2600000000000002,1.2600000000000002,0.0,1.2600000000000002,0.0
MoO3,27,MoO3,O=[Mo](=O)=O,8.0,42.0,34.0,16.5,12.75,8.0,50.0,87.0,37.0,77.75,13.875,87.0,15.9994,95.96,79.9606,35.989549999999994,29.985224999999993,15.9994,54.8,2896.0,2841.2,765.1,1065.45,54.8,6.0,16.0,10.0,13.5,3.75,16.0,2.0,5.0,3.0,2.75,1.125,2.0,66.0,154.0,88.0,88.0,33.0,66.0,2.16,3.44,1.2799999999999998,3.12,0.47999999999999987,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,3.0,1.5,4.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.5,0.75,2.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.0,1.5,2.0,9.105,15.69,6.584999999999999,10.75125,2.469375,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,66.25,81.375,12.0,p,O,-0.338381,d,Mo,-0.153347,0.18503399999999998,-282000.0,1.2799999999999998,1.2799999999999998,0.0,1.2799999999999998,0.0
U(NO3)2·6H2O,27,U(NO3)2·6H2O,O.O.O.O.O.O.O.O.O.O.[U+4].[O-][N+](=O)[O-].[O-][N+](=O)[O-],1.0,92.0,91.0,7.925925925925926,6.29355281207133,1.0,20.0,92.0,72.0,86.37037037037037,5.563786008230455,87.0,1.00794,238.02891,237.02097,17.412236666666665,16.341975802469133,1.00794,14.01,1408.0,1393.99,87.40074074074073,97.82216735253772,14.01,1.0,16.0,15.0,8.777777777777779,7.341563786008231,1.0,1.0,7.0,6.0,1.7407407407407407,0.6584362139917695,1.0,31.0,196.0,165.0,55.629629629629626,21.89300411522634,31.0,1.38,3.44,2.06,2.782962962962963,0.6221124828532235,2.2,1.0,2.0,1.0,1.5555555555555556,0.49382716049382713,1.0,0.0,4.0,4.0,2.0,1.9259259259259258,0.0,0.0,1.0,1.0,0.037037037037037035,0.07133058984910837,0.0,0.0,3.0,3.0,0.1111111111111111,0.2139917695473251,0.0,1.0,6.0,5.0,3.7037037037037037,2.4032921810699586,1.0,0.0,1.0,1.0,0.4444444444444444,0.49382716049382713,0.0,0.0,3.0,3.0,1.1111111111111112,1.0699588477366255,0.0,0.0,9.0,9.0,0.3333333333333333,0.6419753086419753,0.0,0.0,11.0,11.0,0.4074074074074074,0.7846364883401921,0.0,1.0,20.0,19.0,2.2962962962962963,1.4156378600823045,1.0,6.615,20.025,13.409999999999998,8.822314814814815,1.9620576131687244,6.615,0.0,7.853,7.853,3.9670370370370365,3.820109739368999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,108.25925925925925,88.91632373113855,12.0,p,O,-0.338381,p,O,-0.338381,0.0,-282000.0,0.3999999999999999,2.06,1.6600000000000001,1.1826666666666665,0.6336444295958852
Ag2O,26,Ag2O,[Ag+].[Ag+].[O-2],8.0,47.0,39.0,34.0,17.333333333333332,47.0,65.0,87.0,22.0,72.33333333333333,9.777777777777777,65.0,15.9994,107.8682,91.86880000000001,77.24526666666667,40.83057777777778,107.8682,54.8,1234.93,1180.13,841.5533333333334,524.5022222222223,1234.93,11.0,16.0,5.0,12.666666666666666,2.222222222222222,11.0,2.0,5.0,3.0,4.0,1.3333333333333333,5.0,66.0,145.0,79.0,118.66666666666667,35.11111111111111,145.0,1.93,3.44,1.51,2.433333333333333,0.6711111111111111,1.93,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,9.333333333333334,2.222222222222222,11.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,9.105,16.33,7.224999999999998,13.921666666666667,3.21111111111111,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,154.0,94.66666666666667,225.0,d,Ag,-0.298706,s,Ag,-0.157407,0.14129900000000004,-282000.0,1.51,1.51,0.0,1.51,0.0
HgCl2,25,HgCl2,[Hg+2].[Cl-].[Cl-],17.0,80.0,63.0,38.0,28.0,17.0,71.0,94.0,23.0,86.33333333333333,10.222222222222223,94.0,35.453,200.59,165.137,90.49866666666667,73.39422222222221,35.453,171.6,234.32,62.72,192.50666666666666,27.875555555555554,171.6,12.0,17.0,5.0,15.333333333333334,2.222222222222222,17.0,3.0,6.0,3.0,4.0,1.3333333333333333,3.0,102.0,132.0,30.0,112.0,13.333333333333334,102.0,2.0,3.16,1.1600000000000001,2.7733333333333334,0.5155555555555557,3.16,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,7.0,26.0,19.0,13.333333333333334,8.444444444444445,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,24.4975,25.2375862069,0.7400862069000027,24.744195402299997,0.32892720306666706,24.4975,0.0,2.493,2.493,1.662,1.1079999999999999,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,166.0,102.0,98.0,45.333333333333336,64.0,p,Cl,-0.32038,s,Hg,-0.205137,0.11524299999999998,-349000.0,1.1600000000000001,1.1600000000000001,0.0,1.1600000000000001,0.0
Pr(NO3)3 6H2O,25,Pr(NO3)3·6H2O,O.O.O.O.O.O.O.O.O.O.[Pr+3].[O-][N+](=O)[O-].[O-][N+](=O)[O-].[O-][N+](=O)[O-],1.0,59.0,58.0,6.838709677419355,4.520291363163372,8.0,17.0,92.0,75.0,86.19354838709677,5.275754422476591,87.0,1.00794,140.90765,139.89971,14.03271064516129,10.088727721123828,15.9994,14.01,1204.0,1189.99,76.87967741935483,72.71744016649325,54.8,1.0,16.0,15.0,9.67741935483871,7.148803329864724,16.0,1.0,6.0,5.0,1.7419354838709677,0.5744016649323621,2.0,31.0,203.0,172.0,57.354838709677416,20.403746097814775,66.0,1.13,3.44,2.31,2.846774193548387,0.6114880332986472,3.44,1.0,2.0,1.0,1.6129032258064515,0.47450572320499484,2.0,0.0,4.0,4.0,2.225806451612903,1.866805411030177,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0967741935483871,0.1873048907388137,0.0,1.0,6.0,5.0,3.935483870967742,2.272632674297607,6.0,0.0,1.0,1.0,0.3870967741935484,0.47450572320499484,0.0,0.0,3.0,3.0,1.2580645161290323,1.0551508844953175,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.3548387096774194,0.6867845993756503,0.0,1.0,11.0,10.0,2.0,0.7741935483870968,2.0,6.615,35.675,29.059999999999995,9.54633064516129,2.6965114464099895,9.105,0.0,7.853,7.853,3.6628064516129033,3.780961498439126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,105.93548387096774,90.90530697190427,12.0,p,O,-0.338381,p,O,-0.338381,0.0,-282000.0,0.3999999999999999,2.31,1.9100000000000001,1.1493749999999998,0.7007328096987006
AgNO3,25,AgNO3,[Ag+].[O-][N+](=O)[O-],7.0,47.0,40.0,15.6,12.559999999999999,8.0,65.0,87.0,22.0,81.6,6.640000000000003,87.0,14.0067,107.8682,93.8615,33.97462,29.557432,15.9994,54.8,1234.93,1180.13,292.476,376.9816,54.8,11.0,16.0,5.0,14.8,1.5199999999999996,16.0,2.0,5.0,3.0,2.6,0.9600000000000002,2.0,66.0,145.0,79.0,82.8,24.88,66.0,1.93,3.44,1.51,3.058,0.4584,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,6.8,1.6799999999999997,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.4,2.0,9.105,16.33,7.224999999999998,11.68275,3.0932999999999997,9.105,0.0,6.437,6.437,1.2874,2.0598400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,d,Ag,-0.298706,d,Ag,-0.298706,0.0,-282000.0,0.3999999999999999,1.51,1.11,0.955,0.7848885271170678
CuBr2,24,CuBr2,Br[Cu]Br,29.0,35.0,6.0,33.0,2.6666666666666665,35.0,64.0,95.0,31.0,84.66666666666667,13.777777777777777,95.0,63.546,79.904,16.357999999999997,74.45133333333332,7.270222222222223,79.904,265.8,1357.77,1091.97,629.79,485.32,265.8,11.0,17.0,6.0,15.0,2.6666666666666665,17.0,4.0,4.0,0.0,4.0,0.0,4.0,120.0,132.0,12.0,124.0,5.333333333333333,120.0,1.9,2.96,1.06,2.606666666666667,0.47111111111111104,2.96,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,6.0,15.0,2.6666666666666665,17.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,11.07,29.48,18.41,23.343333333333334,8.182222222222222,29.48,0.0,1.457,1.457,0.9713333333333334,0.6475555555555556,1.457,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,117.66666666666667,71.55555555555556,64.0,d,Cu,-0.202272,d,Cu,-0.202272,0.0,-324600.0,1.06,1.06,0.0,1.06,0.0
EuCl3 6H2O,23,EuCl3·6H2O,O.O.O.O.O.O.O.O.[Eu+3].[Cl-].[Cl-].[Cl-],1.0,63.0,62.0,7.909090909090909,7.537190082644627,1.0,25.0,94.0,69.0,87.86363636363636,6.185950413223142,92.0,1.00794,151.964,150.95606,16.655212727272726,17.427468099173552,1.00794,14.01,1095.0,1080.99,95.76,111.52363636363638,14.01,1.0,17.0,16.0,7.363636363636363,7.338842975206611,1.0,1.0,6.0,5.0,1.7727272727272727,0.8429752066115703,1.0,31.0,198.0,167.0,57.81818181818182,29.256198347107443,31.0,1.185,3.44,2.255,2.6229545454545455,0.5921280991735536,2.2,1.0,2.0,1.0,1.4545454545454546,0.4958677685950414,1.0,0.0,5.0,5.0,1.7727272727272727,2.09504132231405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.3181818181818182,0.6074380165289256,0.0,1.0,9.0,8.0,3.5454545454545454,2.7768595041322315,1.0,0.0,1.0,1.0,0.5454545454545454,0.4958677685950414,1.0,0.0,2.0,2.0,0.6818181818181818,0.8057851239669421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.3181818181818182,0.6074380165289256,0.0,1.0,7.0,6.0,1.5454545454545454,0.743801652892562,1.0,6.615,36.46,29.845,11.089204545454544,5.963243801652891,6.615,0.0,7.853,7.853,4.623409090909091,3.523190082644628,7.853,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,128.22727272727272,80.91322314049586,194.0,s,H,-0.233471,s,H,-0.233471,0.0,-304333.3333333333,1.1466666666666665,2.1466666666666665,1.0,1.2235897435897434,0.7071067811865476
Eu2O3,23,Eu2O3,[Eu+3].[Eu+3].[O-2].[O-2].[O-2],8.0,63.0,55.0,30.0,26.4,8.0,25.0,87.0,62.0,62.2,29.76,87.0,15.9994,151.964,135.9646,70.38524,65.26300799999999,15.9994,54.8,1095.0,1040.2,470.88,499.296,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,198.0,132.0,118.8,63.35999999999999,66.0,1.185,3.44,2.255,2.5380000000000003,1.0823999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.8,3.3599999999999994,0.0,6.0,9.0,3.0,7.2,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.8,3.3599999999999994,0.0,2.0,7.0,5.0,4.0,2.4,2.0,9.105,36.46,27.355,20.047,13.1304,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,f,Eu,-0.232773,f,Eu,-0.232773,0.0,-282000.0,2.24,2.24,0.0,2.24,0.0
Tb(NO3)3 6H2O,23,Tb(NO3)3·6H2O,[Tb+3].[O-][N+](=O)[O-].[O-][N+](=O)[O-].[O-][N+](=O)[O-],1.0,65.0,64.0,7.032258064516129,4.676378772112383,8.0,29.0,92.0,63.0,86.58064516129032,4.601456815816858,87.0,1.00794,158.92535,157.91741000000002,14.613926774193548,10.651194942767951,15.9994,14.01,1629.0,1614.99,90.58935483870968,99.2522996878252,54.8,1.0,16.0,15.0,9.67741935483871,7.148803329864724,16.0,1.0,6.0,5.0,1.7419354838709677,0.5744016649323621,2.0,31.0,194.0,163.0,57.064516129032256,20.1789802289282,66.0,1.21,3.44,2.23,2.8493548387096777,0.6084911550468262,3.44,1.0,2.0,1.0,1.6129032258064515,0.47450572320499484,2.0,0.0,4.0,4.0,2.225806451612903,1.866805411030177,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.2903225806451613,0.5619146722164413,0.0,1.0,11.0,10.0,4.129032258064516,2.4224765868886577,6.0,0.0,1.0,1.0,0.3870967741935484,0.47450572320499484,0.0,0.0,3.0,3.0,1.2580645161290323,1.0551508844953175,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.16129032258064516,0.3121748178980229,0.0,1.0,5.0,4.0,1.8064516129032258,0.6243496357960459,2.0,6.615,31.7366666667,25.1216666667,9.419287634409677,2.4752107180039538,9.105,0.0,7.853,7.853,3.6628064516129033,3.780961498439126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,105.93548387096774,90.90530697190427,12.0,p,N,-0.266297,p,N,-0.266297,0.0,-282000.0,0.3999999999999999,2.34,1.94,1.1512499999999999,0.7085776971801867
AgBF4,22,AgBF4,F[B-](F)(F)(F)F.[Ag+],5.0,47.0,42.0,14.666666666666666,10.777777777777777,9.0,65.0,93.0,28.0,84.83333333333333,10.888888888888891,93.0,10.811,107.8682,97.0572,32.4454688,25.1409104,18.9984032,53.5,2348.0,2294.5,632.8216666666667,772.428888888889,53.5,11.0,17.0,6.0,15.333333333333334,2.222222222222222,17.0,2.0,5.0,3.0,2.5,0.8333333333333334,2.0,57.0,145.0,88.0,76.16666666666667,25.555555555555557,57.0,1.93,3.98,2.05,3.315,0.8866666666666667,3.98,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,5.0,5.0,3.5,2.0,5.0,0.0,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.0,1.3333333333333333,7.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,5.0,5.0,1.5,1.1666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.6666666666666667,1.1111111111111112,1.0,7.1725,16.33,9.157499999999999,10.38875,1.9804166666666667,9.7075,0.0,1.97,1.97,1.5673333333333332,0.5368888888888889,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,225.0,210.0,75.16666666666667,80.22222222222221,15.0,d,Ag,-0.298706,d,Ag,-0.298706,0.0,-328000.0,1.94,2.05,0.10999999999999988,1.9949999999999999,0.07778174593052013
Ni(ClO4)2 6H2O,22,Ni(ClO4)2·6H2O,O.O.O.O.O.O.O.O.O.O.[Ni+2].[O-][Cl](=O)(=O)=O.[O-][Cl](=O)(=O)=O,1.0,28.0,27.0,6.413793103448276,4.480380499405469,8.0,61.0,94.0,33.0,88.65517241379311,3.5053507728894178,87.0,1.00794,58.6934,57.68546,12.609871724137932,9.601598668252082,15.9994,14.01,1728.0,1713.99,103.67310344827584,121.3917717003567,54.8,1.0,17.0,16.0,9.655172413793103,7.162901307966706,16.0,1.0,4.0,3.0,1.7241379310344827,0.5992865636147444,2.0,31.0,124.0,93.0,56.0,20.689655172413794,66.0,1.91,3.44,1.53,2.8548275862068966,0.6070868014268728,3.44,1.0,2.0,1.0,1.5862068965517242,0.48513674197384066,2.0,0.0,5.0,5.0,2.2758620689655173,2.0404280618311534,4.0,0.0,8.0,8.0,0.27586206896551724,0.5326991676575505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,4.137931034482759,2.596908442330559,6.0,0.0,1.0,1.0,0.41379310344827586,0.4851367419738407,0.0,0.0,2.0,2.0,1.0344827586206897,0.9322235434007135,2.0,0.0,2.0,2.0,0.06896551724137931,0.13317479191438764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5172413793103448,0.4994054696789536,2.0,6.615,24.4975,17.8825,9.178103448275861,2.1917717003567168,9.105,0.0,7.853,7.853,3.4214482758620686,3.6674910820451836,0.0,0.0,0.5953947,0.5953947,0.020530851724137933,0.039645782639714626,0.0,12.0,225.0,213.0,98.24137931034483,87.99048751486326,12.0,p,O,-0.338381,p,O,-0.338381,0.0,-282000.0,0.2799999999999998,1.53,1.2500000000000002,1.1313333333333333,0.587732037044452
Tb(NO3)3,20,Tb(NO3)3,[Tb+3].[O-][N+](=O)[O-].[O-][N+](=O)[O-].[O-][N+](=O)[O-],7.0,65.0,58.0,12.153846153846153,8.130177514792898,8.0,29.0,87.0,58.0,81.38461538461539,8.059171597633135,87.0,14.0067,158.92535,144.91865,26.533849999999997,20.367923076923073,15.9994,54.8,1629.0,1574.2,177.79615384615383,223.26213017751476,54.8,3.0,16.0,13.0,14.76923076923077,1.8106508875739638,16.0,2.0,6.0,4.0,2.3076923076923075,0.5680473372781063,2.0,66.0,194.0,128.0,77.0,18.0,66.0,1.21,3.44,2.23,3.1761538461538468,0.36532544378698195,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.4615384615384617,0.7455621301775147,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.6923076923076923,1.2781065088757397,0.0,5.0,11.0,6.0,6.153846153846154,0.7455621301775152,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.076923076923077,0.42603550295858,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.38461538461538464,0.7100591715976331,0.0,2.0,5.0,3.0,2.4615384615384617,0.6390532544378699,2.0,9.105,31.7366666667,22.6316666667,12.152916666669231,4.220192307695858,9.105,0.0,6.437,6.437,1.4854615384615384,2.2853254437869825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,68.0,77.53846153846153,12.0,p,N,-0.266297,p,N,-0.266297,0.0,-282000.0,0.3999999999999999,2.34,1.94,0.8849999999999999,1.3717871555019023
LaCl 3,20,LaCl3,[La+3].[Cl-].[Cl-].[Cl-],17.0,57.0,40.0,27.0,15.0,17.0,13.0,94.0,81.0,73.75,30.375,94.0,35.453,138.90547,103.45247,61.316117500000004,38.79467625,35.453,171.6,1193.0,1021.4,426.95,383.025,171.6,3.0,17.0,14.0,13.5,5.25,17.0,3.0,6.0,3.0,3.75,1.125,3.0,102.0,207.0,105.0,128.25,39.375,102.0,1.1,3.16,2.06,2.645,0.7725000000000001,3.16,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,6.0,1.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,9.0,9.0,2.25,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.0,3.0,1.0,24.4975,36.8975,12.400000000000002,27.597499999999997,4.6499999999999995,24.4975,0.0,2.493,2.493,1.8697499999999998,0.934875,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,96.5,48.75,64.0,p,Cl,-0.32038,d,La,-0.141085,0.179295,-349000.0,2.06,2.06,0.0,2.06,0.0
